@relation 'teste 10-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
3.5,1087,-200,8.1,903,272,713,161,1106,1026,7.2,56.7,0.579
3,1306,306,12.9,1079,196,827,133,1621,1286,14.7,40.1,0.6657
1.5,1015,-200,6.5,835,260,796,94,1263,911,12.4,80.1,11462
2.6,1299,-200,17.5,1225,179,620,102,2077,1327,25.7,49.7,1615
-200,1304,-200,19.8,1291,-200,765,-200,1838,1219,25.8,24.1,0.7912
3.5,1633,-200,16.6,1199,215,734,136,1919,1417,17.4,51.6,10159
2.4,1238,-200,10.6,999,129,833,118,1648,1013,23.7,39.4,11381
-200,916,-200,2.5,623,-200,962,-200,1064,725,9.8,69.4,0.8397
0.9,870,-200,4.3,729,43,1096,53,1475,586,18.5,56,1181
1.2,1153,-200,9.2,947,107,795,80,1643,1076,17.2,52.9,10276
-200,1071,-200,5.9,808,221,757,101,1046,1172,5.4,65.9,0.5947
0.4,850,-200,1.3,529,64,1183,56,780,385,6.1,40.8,0.3868
1.4,1075,-200,9.9,973,79,695,74,1748,1231,26.4,44.5,15119
0.9,904,-200,2.7,633,137,993,103,897,717,4.6,60.5,0.5173
2.4,1250,-200,12.7,1074,162,724,123,1806,1166,17.3,61.1,11957
-200,1234,-200,13.8,1109,-200,767,-200,1729,1194,13.9,57.2,0.9029
4.1,1515,-200,20.1,1298,822,434,138,1706,1669,8.9,76.5,0.8767
1,972,-200,5.8,804,47,955,53,1620,734,25.4,45.5,1457
2.3,1078,-200,14.1,1121,149,818,119,1806,963,35.9,20.8,12103
-200,1110,-200,7.9,896,305,737,175,1040,1276,8.1,41.2,0.448
-200,1113,-200,5.2,772,-200,989,-200,1493,646,16.6,56.1,10481
0.6,873,-200,5.6,792,73,1247,79,1397,589,23.2,30.2,0.8442
0.9,998,34,4.1,714,70,1169,79,1383,992,14.1,55.6,0.891
1.7,986,-200,8.5,922,178,820,104,1586,971,21.7,46.3,11867
-200,813,-200,1.8,566,-200,1123,-200,1328,501,24.8,52.2,16086
1.9,921,-200,8.4,914,107,937,106,1481,614,19.2,35.6,0.7856
0.7,929,25,2.3,608,-200,1376,-200,1364,826,13.6,62.1,0.9636
0.4,868,32,1.3,530,-200,1482,-200,1215,384,10.6,63.1,0.8068
-200,726,-200,2.1,591,22,1263,34,1386,579,17.2,57.9,1127
3.1,1485,-200,17.6,1229,551,477,208,1450,1911,10,53.1,0.6495
0.5,919,-200,1.6,552,55,1063,46,1080,522,13.2,64.2,0.9664
2.1,1068,-200,11.6,1037,128,869,119,1567,1217,22,28.6,0.7483
2.4,1200,-200,8.7,929,288,664,132,1082,1847,4.2,63.1,0.5259
-200,949,-200,6.6,841,-200,1155,-200,1393,954,18.6,39.3,0.8355
-200,1079,-200,7.3,869,84,751,76,1634,1223,23.1,49.7,13863
2.2,970,-200,14,1117,180,786,162,1579,844,31,17.1,0.7526
0.9,894,-200,6,810,82,1204,74,1421,585,21.8,34.9,0.9004
1.4,1044,-200,12.6,1069,144,889,123,1683,942,28.9,26,10188
2.7,1189,-200,15.6,1167,391,599,114,1541,1315,18.7,53,11322
1.4,1060,-200,5.4,784,314,770,196,1117,941,5.5,79.5,0.7238
1.3,966,-200,4.9,760,302,877,200,890,940,7.5,39.2,0.4091
1.3,1024,-200,6.2,822,277,800,70,1266,954,12.4,77.1,11072
3.4,1285,-200,12.1,1052,465,605,158,1164,1967,5.1,58.4,0.517
1.6,827,-200,3.6,687,225,1015,123,727,573,1,36.6,0.2456
3.3,1304,-200,13,1085,467,571,129,1385,1419,9.5,71.3,0.8458
-200,815,-200,5.2,774,43,1113,55,1374,712,17,47.7,0.9185
1.7,1508,-200,18.2,1246,797,496,207,1498,1791,8.1,73.8,0.7968
1.5,1071,-200,5.5,787,290,755,170,1146,947,3.8,83.8,0.6771
4.3,1379,-200,21.9,1349,214,645,162,1961,1373,26.4,30.1,10204
2,1242,-200,8.5,921,-200,626,-200,1219,1374,8.1,72.1,0.7798
3.6,1012,-200,7.1,861,311,785,119,1133,951,8.5,60.4,0.6713
1.5,1016,-200,9.6,963,91,776,95,1661,811,22.2,49.5,13081
4,1542,-200,15.4,1161,464,531,181,1435,1972,11.4,67.9,0.9119
4.9,-200,-200,-200,-200,803,-200,167,-200,-200,-200,-200,-200
1.5,1051,-200,6.1,815,-200,1305,-200,1203,951,12.3,69.7,0.9954
-200,879,-200,5.3,779,-200,999,-200,1347,535,34.6,20,10817
-200,926,-200,7.3,869,101,925,99,1470,655,32.8,22.2,10835
-200,941,-200,5.8,805,-200,842,-200,1512,755,30.4,34.1,14577
-200,1103,-200,11,1014,-200,684,-200,1749,791,38,24.7,16073
2.8,1056,-200,19,1268,187,786,108,1896,1111,30.5,24.2,10386
1.8,1082,-200,5.8,801,211,780,119,1035,1200,8,52.2,0.5623
3.3,1016,-200,5.3,780,255,798,145,1004,1060,4.6,64.4,0.5525
2,1333,64,8,900,174,1136,112,1517,1102,10.8,57.4,0.7408
-200,1078,-200,10.9,1012,115,777,129,1523,868,41.4,13.8,10786
4,1073,-200,16.5,1195,575,675,177,1249,1244,14.6,23.7,0.3903
-200,1034,-200,3.5,684,-200,1110,-200,1423,813,13.7,64.8,10135
4.9,1460,-200,27.6,1493,277,586,222,2288,1649,37.3,23.4,14672
-200,944,-200,7.8,891,-200,1016,-200,1593,844,22.1,43.9,11521
1.7,-200,-200,-200,-200,299,-200,87,-200,-200,-200,-200,-200
3.2,-200,-200,-200,-200,446,-200,150,-200,-200,-200,-200,-200
4.6,1475,-200,22,1351,294,625,165,2006,1696,21,41.1,10104
0.5,907,-200,1,502,50,1129,49,947,399,3.9,81.5,0.6653
-200,1036,-200,4.7,746,-200,1034,-200,1364,993,12.3,57.6,0.8223
3.2,1136,-200,12.5,1067,477,702,148,1143,1298,7.4,44.6,0.4613
3.2,1250,-200,14.5,1133,508,629,168,1274,1463,17.5,30.8,0.6095
1.4,919,-200,5.6,795,315,2327,110,998,822,12.3,35.8,0.5086
-200,962,-200,6.8,849,111,861,97,1559,804,31.7,31.5,14487
4.2,1611,284,19.2,1274,279,754,161,1915,1697,15.7,44.1,0.7786
1.1,903,-200,3.7,696,180,932,129,850,629,9.3,33.1,0.3874
3,1187,-200,11.8,1042,196,766,110,1840,1093,16.6,70.8,13253
1.7,-200,-200,-200,-200,242,-200,96,-200,-200,-200,-200,-200
-200,1053,-200,9.3,953,-200,988,-200,1483,758,27,22.2,0.7805
0.8,831,-200,3.4,679,37,1143,60,1291,526,33.8,21.9,11303
3.1,1155,-200,11.6,1034,445,648,196,1061,1429,8.2,30.1,0.327
-200,867,-200,2.6,625,-200,1213,-200,1385,652,14,63.8,10167
-200,772,-200,1.2,518,-200,1544,-200,1202,343,10.9,67.5,0.8785
3.9,1344,-200,27.7,1496,287,519,134,2311,1651,23.7,37.9,10988
0.1,879,-200,2.8,642,33,1031,51,1343,740,26.6,33,11338
-200,747,-200,0.2,390,20,1775,20,738,266,3.3,52.8,0.4137
0.7,942,-200,3.7,696,45,916,51,1542,465,26.2,61.6,20575
5.9,1898,341,23.1,1381,325,681,173,2103,1905,17.6,46.1,0.921
-200,847,-200,1,502,-200,1198,-200,1020,508,9,75.8,0.8721
4.1,1128,-200,15.4,1161,480,672,174,1163,1340,5.9,37.8,0.3528
-200,1362,-200,17.5,1225,252,551,158,2003,1826,28.1,42,15735
0.9,-200,-200,-200,-200,122,-200,100,-200,-200,-200,-200,-200
1.5,1074,-200,7.6,884,63,764,57,1726,838,28.1,54.1,2029
1.1,1052,-200,4.5,740,237,768,142,913,1202,3.3,52.2,0.4074
1.7,1026,-200,12.3,1061,133,982,115,1564,814,29.6,18.9,0.7692
1.8,963,-200,4.7,749,251,900,173,834,869,4,39.2,0.3228
3.5,1257,-200,13.7,1108,577,592,94,1520,1287,12.6,78.4,11419
2.1,1100,-200,11.7,1038,109,668,92,1873,1080,29.8,45.2,18642
0.9,1012,-200,5.8,804,53,832,48,1638,766,32.4,37.3,17808
0.8,911,-200,3,654,38,1102,51,1466,477,30,41.3,17259
1.8,932,-200,11.3,1026,195,851,122,1523,944,33.4,17.1,0.8627
2.3,1072,-200,10.9,1011,340,762,142,1075,1172,14.2,26.8,0.4332
-200,1070,-200,10.8,1008,-200,656,-200,1649,963,26,43.6,14407
1.7,1124,-200,11.2,1021,115,745,119,1735,827,38.1,22.6,14868
-200,853,-200,2.3,605,-200,1032,-200,1488,615,25.4,54.6,17432
0.7,869,-200,4.5,740,77,1296,70,1366,535,21.3,35.8,0.8975
2.9,1221,-200,17.7,1230,188,670,163,1905,1157,39.1,19.6,13542
-200,874,-200,0.7,472,49,1179,45,803,382,6.4,49.8,0.4814
1.9,1123,-200,13.1,1088,157,746,92,1789,1191,24,36.6,10772
1.3,907,-200,3.1,657,190,981,134,844,569,3.1,48.1,0.3707
-200,808,-200,1.4,534,-200,1243,-200,853,480,8.7,43.4,0.4905
2.2,1193,-200,14.7,1139,143,563,47,2009,1257,24.5,61.3,18522
3.8,-200,-200,-200,-200,499,-200,152,-200,-200,-200,-200,-200
-200,1180,-200,11,1014,-200,826,-200,1595,1036,18.7,34.8,0.7436
1.2,950,-200,8.9,937,64,802,80,1566,989,23.4,38.6,10968
2.2,-200,-200,-200,-200,228,-200,157,-200,-200,-200,-200,-200
1.1,1007,-200,7.2,864,65,816,71,1639,987,22.6,51,13805
0.4,872,-200,1.7,564,-200,1284,-200,1385,494,15.6,65.3,11484
3.4,1301,-200,19.3,1276,267,631,179,1953,1407,38.2,20.9,13701
7.2,1564,-200,26.3,1462,1076,472,228,1574,2181,6.3,57.9,0.5575
2.3,1371,159,13,1083,154,796,116,1669,1551,14.8,53.9,0.9024
0.9,806,-200,3.4,675,61,1270,61,1414,528,23.1,39.4,10983
1,966,-200,5.4,784,27,870,36,1530,652,39.5,24.3,17216
0.8,825,-200,3.8,702,53,1077,57,1267,458,38.4,16.4,10957
2.6,1230,-200,14.5,1133,164,604,90,1909,1413,33.6,35.7,18229
0.5,826,-200,3.2,666,-200,1109,-200,1349,641,22.6,34.8,0.9441
0.6,833,-200,2.8,641,30,1088,44,1496,717,23.5,51.2,14634
0.6,962,-200,5.8,803,43,853,60,1507,1066,27.5,34,1231
2.7,1182,-200,10.4,994,584,654,102,1431,1039,12.2,85.1,12079
4.2,1376,-200,17,1209,740,549,190,1283,2041,6.1,54.7,0.5201
5.2,1645,832,30.6,1566,284,599,177,2228,1909,27,26.8,0.9403
2.4,1050,-200,13.6,1105,144,729,104,1807,1122,23.8,39.6,11558
0.6,848,-200,2.8,642,-200,1079,-200,1536,654,26.3,50.8,17058
4.5,1543,-200,15.8,1174,513,521,127,1542,1494,10.4,82.5,10406
1.6,1101,-200,9.9,972,95,879,97,1552,1001,20.2,34.3,0.8017
2.8,1243,-200,13.7,1108,510,595,90,1539,1201,12.3,79,11293
4.6,1339,-200,24.8,1425,332,595,131,2264,1495,20.5,48.2,11474
2.3,1141,-200,13.3,1095,119,642,92,1816,1139,27.7,44.6,16304
-200,1194,-200,13.4,1097,-200,743,-200,1847,1049,16.5,58.2,10813
-200,851,-200,6.3,827,76,875,83,1449,912,20.2,42.5,0.9949
2.2,1161,-200,12.7,1074,128,646,95,1777,1206,36.5,28.9,17359
-200,855,-200,4.6,741,-200,965,-200,901,616,12.5,30.3,0.4367
-200,1022,-200,7.8,890,-200,803,-200,1499,862,35.3,23.1,12989
5.9,1765,926,28.1,1507,289,533,149,2271,1895,18.3,44.1,0.9183
1.7,1093,-200,9.1,944,71,711,85,1655,785,29.5,42.7,17316
1.5,1179,43,5,762,95,1328,92,1362,671,10.5,57.9,0.7352
3.9,1094,-200,13.6,1105,483,708,178,1086,1274,6.4,36.5,0.3519
0.1,909,-200,2.5,622,130,1046,89,992,730,5.6,69.5,0.6362
2.4,1040,-200,8.4,917,335,739,204,1038,1021,4.8,41.9,0.3634
2.9,1229,-200,16.3,1188,237,557,97,2033,1412,24.5,66.2,20011
1.4,940,95,5.1,769,100,1103,90,1310,731,15.5,37,0.6447
2.8,1128,-200,14.3,1126,269,725,136,1856,1316,27.1,31.7,11147
1.4,1038,-200,9.3,950,71,776,75,1750,1181,25.5,47.6,15318
-200,892,-200,2,587,-200,1070,-200,1041,623,10.1,65.9,0.8148
0.5,770,-200,1.4,533,100,2683,63,839,480,11.5,38,0.5159
-200,811,-200,3,653,-200,1120,-200,1336,423,31,28.9,1277
1.6,958,-200,7.4,873,122,868,80,1550,750,24.2,36.9,10966
3.8,1129,-200,8.5,920,331,689,169,1139,1182,6.7,59.1,0.5848
0.8,927,17,1.8,571,56,1685,71,1223,487,6.8,62.9,0.6234
2.1,1102,-200,7.9,896,346,720,222,969,1226,7.5,33.8,0.352
2.1,1148,-200,12.5,1067,133,887,105,1790,956,23.6,41,11786
2.1,1315,-200,11.7,1041,115,773,101,1767,966,28.9,29.3,11503
-200,873,-200,2.1,592,108,1076,83,869,915,4.5,53.8,0.4572
1.1,-200,-200,-200,-200,115,-200,91,-200,-200,-200,-200,-200
2.2,1139,-200,7.5,879,372,753,141,1092,1201,6.6,56.6,0.5528
2,1167,-200,13.1,1087,112,741,129,1820,928,40.4,20,14854
2.1,1083,-200,10.7,1003,95,787,112,1524,842,34,19.2,10073
4.2,1234,-200,22.1,1355,196,621,107,2095,1266,16.4,50.2,0.9286
4.3,1605,-200,15.1,1153,266,769,144,1840,1637,17.9,46.9,0.952
3.3,1131,-200,16.5,1194,172,726,125,1907,1009,29,33.4,13169
1,1094,-200,6.1,815,74,934,69,1563,852,21.4,46.6,11764
1.7,1004,-200,10.5,997,104,813,96,1726,1018,24,39.6,11662
1.2,1065,-200,7.7,889,94,722,56,1760,1081,21.9,74.9,19396
2.4,1096,-200,6.3,826,378,795,103,1285,911,13,79.2,1182
-200,958,-200,1.8,571,64,998,54,1138,707,12.4,72.5,10411
1.5,912,-200,4.3,730,274,959,157,893,821,7.7,39,0.4106
0.8,939,-200,1.8,568,101,1037,72,1054,656,12.4,62.6,0.8994
2.1,1136,-200,11,1015,416,702,125,1287,1063,9.4,67.7,0.8018
1.7,1065,-200,10,977,83,736,90,1733,1103,25.9,46.1,15174
1.5,998,-200,6.6,841,276,792,165,979,884,12.1,32.3,0.4548
1.7,-200,-200,-200,-200,82,-200,95,-200,-200,-200,-200,-200
1.7,1144,-200,11,1014,110,712,86,1744,1146,29,36.6,14431
3,-200,-200,-200,-200,300,-200,198,-200,-200,-200,-200,-200
1.4,926,-200,7.7,885,114,1101,92,1259,662,25.5,14,0.4495
6.3,1486,-200,19.7,1289,607,466,283,1633,1438,5.5,79.8,0.7261
1.1,922,-200,7,859,-200,871,-200,1739,728,17.6,78.6,15722
-200,1167,-200,9.1,945,-200,826,-200,1702,1100,15,65.2,11045
1.8,993,-200,8.7,927,151,886,96,1665,842,21.5,44.5,1129
1.7,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,930,-200,4.6,745,-200,1085,-200,1391,712,10.8,68.2,0.8806
2.2,1072,-200,12,1050,112,802,107,1748,836,33.6,24.4,12472
2,1053,-200,9.8,970,138,930,105,1473,991,25.5,21.1,0.677
-200,1039,-200,8.2,906,-200,728,-200,1545,1091,28,36.1,13425
3.3,1197,-200,18.3,1249,158,698,125,1986,1132,28.3,31.7,11968
-200,855,-200,4.3,725,-200,983,-200,898,613,11.4,32.8,0.4424
2.6,1029,-200,13.6,1105,203,737,128,1666,1195,26,28.5,0.9484
1.6,1167,169,7.6,884,105,881,78,1580,931,20.2,40.1,0.937
2.7,-200,-200,-200,-200,424,-200,245,-200,-200,-200,-200,-200
0.7,980,-200,5.7,800,46,983,54,1462,810,16.4,52.1,0.9612
1.2,960,-200,6.3,828,55,971,54,1565,617,19.9,55.2,12701
0.7,998,-200,7,856,65,894,62,1488,926,14.9,54.7,0.9203
2.9,1057,-200,13.1,1087,-200,871,-200,1769,981,24.4,35.2,10632
2.7,1246,-200,13.3,1093,261,667,149,1942,1357,31.6,39.4,17969
0.6,847,7,1,501,30,1895,44,1155,394,6.3,65,0.6233
3.2,1202,-200,13,1083,629,1376,143,1410,1340,11,74.4,0.9736
1.3,-200,-200,-200,-200,91,-200,76,-200,-200,-200,-200,-200
1.3,960,-200,5.7,798,73,854,84,1459,780,28,34.9,12989
1.8,1165,-200,9.7,967,93,651,58,1825,1120,29.8,51.1,21054
0.3,796,-200,2.6,628,29,1136,36,1385,555,20.6,50.6,12119
0.5,748,-200,1.2,515,19,1580,30,1261,381,19.7,44.8,10172
3.6,1143,-200,20.8,1319,192,673,158,2001,1190,28.7,31.2,12099
-200,1025,-200,8.4,914,-200,856,-200,1605,1003,12.3,68,0.9722
5.9,1495,-200,23.3,1386,782,457,177,1736,1734,12,67.5,0.9467
-200,930,-200,5.3,781,-200,933,-200,906,866,9.3,33.6,0.3958
2.1,1210,-200,14,1118,144,658,130,1742,1422,40.1,19,13849
-200,1078,44,4,711,66,1150,71,1468,1013,12.3,65.4,0.9351
0.8,1008,-200,4.3,729,68,1034,65,1490,795,20,48.6,11199
-200,838,-200,1.7,559,-200,1186,-200,1428,559,28,45.2,16832
3.1,1434,-200,13.3,1093,335,561,168,1366,1893,11.7,65.6,0.898
1.3,1056,-200,5.8,802,52,824,47,1620,670,38,30.7,20022
-200,1076,-200,9.3,951,112,730,109,1675,704,36.5,28.7,17256
0.3,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
2.1,1032,-200,13,1083,152,776,126,1772,916,30.8,26.7,1168
2.3,1159,-200,15.1,1151,143,579,63,2005,1206,24.3,63.3,18929
0.5,809,-200,3.5,681,52,1108,43,1463,609,18.2,57.6,1193
3,1163,334,12.5,1068,135,811,111,1616,977,17.8,37.5,0.7568
-200,1201,-200,13.6,1102,-200,814,-200,1682,1175,28.1,24.4,0.9138
-200,880,-200,3.9,704,26,913,37,1529,676,23.8,55.3,16068
2,1124,-200,9,939,292,737,118,1126,1317,11.2,45.1,0.6004
1.9,1188,-200,8.1,901,259,657,119,1261,1185,9.1,70.9,0.8176
6.6,1568,-200,29,1528,864,455,208,1661,2046,9.4,41.3,0.4888
2.4,1131,-200,13.4,1097,137,735,93,1797,1027,20.7,42.4,10248
1.2,1097,91,5.9,809,80,897,74,1628,1050,15.7,78.4,13917
3.4,1386,-200,17.6,1228,531,479,152,1546,1578,13.4,59.7,0.9142
0.1,783,-200,2.8,637,41,1498,46,1215,439,29.8,18.4,0.7595
2.2,1177,-200,8.8,931,293,656,193,1281,979,5.8,77.8,0.7223
1.4,913,-200,5.4,785,89,1110,85,1273,692,19.6,26.5,0.5974
4.5,1374,-200,20.2,1303,232,636,148,2036,1457,20.3,44.4,10457
1.5,1024,-200,7.6,882,77,791,87,1662,1072,25.3,47.6,1513
1.8,1095,227,8.5,918,91,896,90,1527,800,15.7,49.4,0.8768
0.3,803,-200,2.7,635,60,1417,67,1272,537,20.2,37.8,0.8837
4.9,1478,-200,20.2,1301,526,469,252,1682,1409,5.4,80.9,0.7293
1.1,921,-200,5.2,771,162,850,120,885,632,13,27.4,0.4085
4.5,1469,-200,21.7,1344,251,677,144,1997,1471,15.5,50.6,0.884
-200,998,-200,10.1,981,116,786,117,1480,797,35.3,16.7,0.9402
3.3,-200,-200,-200,-200,446,-200,203,-200,-200,-200,-200,-200
2.8,-200,278,-200,-200,166,-200,127,-200,-200,-200,-200,-200
1.7,1008,-200,9.6,962,145,845,129,1545,742,34.4,19.3,10325
-200,860,-200,6.8,847,58,873,77,1426,748,23.6,31.9,0.9195
0.7,921,35,1.4,538,-200,1564,-200,1224,417,9.5,68.2,0.8091
2.4,1409,-200,17.4,1223,479,475,145,1640,1538,14.1,65.9,10552
2.8,1497,283,15.7,1171,147,725,123,1899,1248,24.9,38.1,11838
2,1065,-200,6.7,844,351,780,212,979,1117,8,33.3,0.3591
0.9,-200,-200,-200,-200,133,-200,107,-200,-200,-200,-200,-200
1,926,-200,2.9,649,134,1035,83,1145,741,14.9,65.7,1105
1.1,1004,64,2.8,641,85,1201,71,1305,557,12.1,60.5,0.8505
0.5,776,-200,0.5,445,37,1460,34,737,330,1.4,53.8,0.3687
0.9,998,-200,2.1,591,-200,937,-200,1147,820,12.8,71.2,10454
2.4,1162,-200,18.5,1253,173,796,138,1595,1248,32.6,9.3,0.4499
-200,1172,-200,22.8,1372,282,575,147,1964,1465,26,29.7,0.9831
-200,1076,-200,10.3,988,-200,648,-200,1649,883,26.9,43.2,15052
3.4,1503,485,16.8,1203,162,651,126,1863,1502,21.2,50.8,12631
2.2,-200,-200,-200,-200,147,-200,99,-200,-200,-200,-200,-200
1.5,936,94,6.4,829,90,1054,88,1336,607,19.9,26.7,0.6137
3.3,1357,-200,16,1178,167,674,124,1782,1454,17.8,46.1,0.9344
-200,1188,-200,6.4,829,-200,930,-200,1540,785,15.3,60.8,10501
1.9,1033,-200,10.9,1011,89,681,93,1768,875,26.3,51.3,17251
2.6,1053,-200,10.3,987,326,750,195,1025,1048,5,36.1,0.3178
2.4,-200,-200,-200,-200,125,-200,113,-200,-200,-200,-200,-200
1.3,989,-200,5,762,326,793,109,1076,959,5.3,80.4,0.7234
1.7,1012,-200,8.4,914,80,760,88,1653,858,33.5,34,1.73
-200,864,-200,2.5,617,15,1027,25,1561,622,26.7,61,2101
-200,1105,-200,10,977,-200,692,-200,1618,1138,28.6,35.7,13726
2.8,1058,-200,14.7,1139,188,696,140,1699,1318,26.7,28.9,0.9981
5.5,-200,-200,-200,-200,1182,-200,236,-200,-200,-200,-200,-200
2.3,1045,-200,9.5,960,301,1376,118,1259,972,14.6,48,0.7902
1,1076,29,2.5,618,44,1395,63,1333,872,11.6,62.2,0.8473
1.7,1066,128,8.8,931,118,979,81,1474,757,24.8,25.3,0.7793
1.4,995,72,3.6,691,91,1219,69,1321,836,7.4,68,0.7043
-200,1245,-200,19.4,1281,-200,774,-200,1952,1324,20.8,43.6,10614
-200,1069,-200,13.1,1086,-200,1064,-200,1536,1119,22.8,28.4,0.7804
1.3,1009,-200,4.8,751,223,828,154,939,1053,4.1,54.7,0.4536
0.7,931,-200,4.2,721,47,888,37,1651,799,25.8,64.6,21195
1.3,1017,-200,5.3,776,239,843,157,946,971,6,46.1,0.4351
-200,1059,-200,11.3,1027,-200,1066,-200,1521,764,31.3,15.8,0.7106
2.2,1332,129,8.6,923,144,952,98,1614,1225,14.5,53.1,0.8728
4.6,1352,-200,16.4,1191,658,570,169,1362,1796,11.6,51.2,0.6965
1,951,-200,2.5,620,-200,938,-200,1077,779,7.9,75.1,0.805
1.8,1141,-200,7.8,892,244,686,101,1213,1141,8,73.4,0.7899
1,970,52,2.5,621,42,1400,58,1249,479,11,58.4,0.7686
3.2,-200,-200,-200,-200,418,-200,129,-200,-200,-200,-200,-200
-200,1726,-200,40.3,1776,-200,478,-200,2684,1940,14,58.2,0.9271
0.3,791,-200,0.6,459,43,1421,40,809,390,6.6,51.3,0.5026
0.4,896,-200,3.6,689,211,966,121,909,614,5.1,50.1,0.4432
0.6,960,-200,1.3,532,66,1059,60,1122,724,12.9,70.4,10444
1.5,1120,-200,6.4,829,196,725,111,1259,910,16.3,51.9,0.9535
1.1,896,-200,2.6,627,158,1033,126,782,610,5.4,36.6,0.3304
0.7,874,-200,1.6,552,121,1162,90,857,723,3.2,56,0.4364
1.2,947,-200,5.7,798,67,964,81,1395,930,18,40.5,0.8271
2.2,1107,-200,12.9,1080,167,714,138,1675,1348,30.9,26.9,11835
2.5,1187,-200,8.8,931,251,669,121,1093,1792,4.3,64.1,0.537
1.4,1003,-200,8.2,907,76,862,91,1427,680,39.3,13.9,0.9715
-200,1086,-200,13.6,1105,144,710,131,1682,1109,29.6,26.1,10682
-200,929,-200,3.2,664,-200,1144,-200,1449,536,14.3,69.6,11257
2.5,1123,-200,8.4,916,373,709,103,1346,1003,11.9,85.7,11912
-200,1413,-200,24.8,1424,-200,739,-200,2102,1544,17,46,0.883
1.2,1003,-200,6.3,825,68,794,65,1716,801,26.7,60.6,20942
2.6,1099,-200,10.4,994,401,715,117,1164,1186,6.8,57.8,0.5768
3.3,1148,-200,13.6,1104,258,723,138,1713,1301,21,37.9,0.9313
1.5,1067,-200,4.9,758,177,775,130,993,1009,8.2,46.9,0.5099
2.3,908,-200,11.5,1031,187,857,112,1469,901,34.5,13.3,0.7158
-200,1204,-200,16.5,1196,-200,552,-200,1884,1250,31.5,32.6,1478
2.8,975,-200,9,938,367,874,147,989,928,9.6,29.6,0.3545
1.6,1489,-200,20.3,1305,617,476,194,1547,1919,12,56.5,0.7924
2.2,1074,-200,9.4,954,136,846,112,1570,956,16.7,47.2,0.892
3.1,1308,-200,16.3,1189,566,534,274,1325,1656,7.7,49.8,0.5267
1,-200,-200,-200,-200,46,-200,63,-200,-200,-200,-200,-200
1.9,1100,134,6.4,829,103,887,83,1565,972,12.7,81.2,11849
0.5,887,-200,2.9,647,50,1046,61,1500,740,25.1,48,15115
1.9,952,-200,5.5,790,210,921,113,896,1038,4.3,46.4,0.3896
3.5,1440,-200,19.1,1271,251,630,107,2163,1273,15.1,76.8,13061
1.1,914,63,3.1,661,66,1256,81,1187,478,14.2,38.2,0.6163
1.6,917,-200,6.7,842,108,985,83,1563,674,23.9,39.9,11639
2,1037,165,8.7,927,122,949,111,1426,740,18.3,31.6,0.6562
1.8,1127,-200,7.9,896,258,664,172,1227,1010,8.1,64,0.6942
-200,1258,-200,10,977,-200,838,-200,1636,838,22.1,39.3,10336
1.7,1019,-200,5.5,788,226,828,85,1267,812,11.4,83.7,11278
-200,1099,-200,11.9,1048,-200,657,-200,1711,779,33,29.5,14613
1.1,984,-200,3.1,661,130,898,105,965,638,7.7,54.4,0.5753
-200,861,-200,4.7,746,-200,911,-200,1448,771,21.7,56.4,14496
2.3,1180,247,11.2,1023,127,886,102,1588,966,14.2,43.3,0.6982
-200,922,-200,7.4,874,-200,851,-200,1447,663,30.4,28.2,1204
5.7,1478,-200,22.2,1357,723,473,178,1652,1639,7.2,78.5,0.803
-200,777,40,1.2,521,23,1535,33,1121,350,12.5,51.2,0.7374
4.2,-200,-200,-200,-200,845,-200,190,-200,-200,-200,-200,-200
0.6,835,-200,3.8,699,-200,912,-200,1361,796,19.8,59.3,13505
3.7,1184,-200,15,1148,496,651,174,1178,1389,2.2,58.1,0.4218
0.6,865,-200,4.8,752,65,996,64,1451,837,21.3,42.3,10625
1.7,1101,-200,9.8,972,75,819,84,1714,752,34.4,26.6,1423
0.9,914,-200,5.8,801,42,965,57,1609,908,22.3,50.6,13486
-200,1281,-200,26.6,1469,287,491,136,2179,1669,24,36.6,10763
-200,947,-200,5.9,808,-200,768,-200,1537,851,21.8,64.6,16721
3.1,1245,-200,19.7,1287,167,635,140,2067,1288,33.9,26.8,13899
-200,1026,-200,16.2,1186,235,719,148,1662,1138,31.4,18.6,0.8398
2.5,1306,111,10.2,987,138,1004,124,1554,1078,17.6,35.1,0.7012
3.9,1160,-200,13,1083,596,706,162,1114,1363,7.6,40.6,0.4273
1.2,1030,-200,6.9,851,102,824,68,1700,983,21.9,57,14742
1,-200,87,-200,-200,97,-200,79,-200,-200,-200,-200,-200
0.6,797,54,2.3,606,26,1452,35,1076,368,22.2,18.9,0.4993
0.9,1066,-200,5.5,787,57,986,56,1552,689,23.9,40.4,11787
-200,873,-200,1.8,565,102,1097,83,793,494,3.1,44.8,0.3473
