@relation 'teste 05-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
2.2,1267,-200,12.4,1064,138,706,100,1766,1348,17.3,58.8,11494
4,1325,-200,18.9,1266,477,926,188,1441,1543,32.4,19.8,0.9484
2.7,1216,-200,14.5,1134,360,566,138,1403,1336,12.2,56.9,0.8068
-200,757,-200,0.6,459,49,1447,44,735,337,5.7,41.5,0.3836
-200,994,-200,4,711,-200,867,-200,1384,909,20.5,64,15247
0.4,1106,-200,4.4,733,165,822,109,1208,902,9.9,79.8,0.9725
2.2,1189,-200,11.3,1025,319,626,135,1316,1332,14.2,54.1,0.8707
5.9,1741,-200,25.3,1438,1130,416,219,1741,2159,12.8,60.1,0.882
1.2,938,-200,2.8,639,104,1020,83,1059,777,9.7,70.9,0.8539
1.5,1016,-200,4.6,744,231,825,167,1053,1020,4.2,77.9,0.6479
2.8,1258,270,12.2,1057,174,841,119,1633,1244,13.6,44.9,0.6991
3.3,-200,-200,-200,-200,487,-200,162,-200,-200,-200,-200,-200
3.7,1474,-200,21.1,1326,505,485,134,1943,1610,23.5,56.2,16048
2.2,1021,-200,7.6,882,305,727,137,1097,847,11.5,42.1,0.5706
1.6,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,886,-200,2.6,627,-200,1082,-200,1405,694,21.4,74,18683
2.7,1184,-200,9.4,954,416,701,124,1313,1133,12.1,64.8,0.9135
2.2,1134,-200,11.1,1017,268,724,107,1632,981,18.3,75.4,15682
1.6,1216,143,9.5,960,87,788,92,1662,1256,17.9,56.2,1142
2.4,1067,-200,12.3,1059,337,671,181,1085,1163,10.4,23.1,0.2905
-200,947,-200,6.2,821,-200,900,-200,1302,697,21.5,42.6,10798
0.3,824,32,0.8,478,22,1705,32,1200,331,15.3,50.1,0.8617
2.1,1089,-200,11.6,1037,247,707,129,1480,1336,19.8,48.6,1113
-200,772,-200,1.2,518,-200,1544,-200,1202,343,10.9,67.5,0.8785
3.1,1196,-200,14.7,1139,530,617,186,1271,1497,4.6,52.1,0.4472
-200,1130,-200,11.3,1024,-200,679,-200,1537,1177,21.9,44.9,11635
1.2,1046,65,4.5,736,75,1142,78,1312,838,8.1,62.1,0.6746
1.7,1116,98,6.9,854,118,929,78,1533,1034,11.5,70.1,0.9503
1.1,1168,-200,6.5,836,118,666,92,1278,822,19.5,39.3,0.882
2,1268,-200,8.6,926,281,645,122,1247,1628,9.1,69.6,0.8045
5.5,1179,-200,23.5,1390,755,567,198,1453,1459,6.5,38.1,0.3709
1.9,996,-200,7.8,893,391,808,175,1237,895,9.5,70,0.8296
-200,1327,-200,17.8,1233,-200,582,-200,1968,1403,22.5,68.9,18511
1,845,-200,1.8,569,128,1151,95,709,397,7.9,25.9,0.2774
0.6,881,-200,2.9,647,-200,964,-200,1250,550,25.5,38.2,12296
4.6,1651,-200,17.8,1234,527,501,184,1513,2020,11.2,70.8,0.9386
1.3,1004,71,3.2,667,68,1157,69,1365,492,11.5,76.9,10436
5.1,1667,-200,26.4,1464,280,683,168,2118,1588,20.7,31.1,0.7523
-200,950,-200,3.7,696,-200,894,-200,1375,875,20.3,66.3,15657
3.3,1381,344,16.6,1199,209,685,117,1970,1365,17.6,65,12945
2.6,1297,-200,14.6,1136,283,567,89,1725,1307,20.3,70.5,16599
3.6,1256,-200,16.7,1201,582,563,181,1251,1699,7.2,50.6,0.517
-200,1359,-200,16.5,1195,-200,542,-200,1784,1376,26.8,44.6,15467
1.5,1071,-200,5.5,787,290,755,170,1146,947,3.8,83.8,0.6771
1,879,-200,4.2,722,-200,1014,-200,878,873,6.3,44.7,0.4293
2,1065,-200,8.2,908,314,741,174,953,1284,7.4,31.8,0.3287
-200,1335,-200,14.6,1137,-200,563,-200,1729,1293,26.3,46,15478
2.8,1433,174,13.6,1104,172,681,97,1876,1411,17,70.7,13554
3.7,1283,-200,15,1149,586,587,235,1148,1799,6.3,39.4,0.3795
2.1,1145,-200,9.2,946,366,699,182,1015,1409,6.6,37.5,0.3664
4.2,1517,-200,26.2,1460,296,551,113,2205,1677,16.4,51.3,0.9474
3.6,1333,-200,15.2,1154,550,534,158,1441,1647,10.7,70.9,0.9113
1.4,1046,-200,6.9,851,94,920,77,1595,908,17.7,56.4,11342
1.4,1002,-200,6.9,854,104,818,71,1513,779,21.4,68.5,17261
1.4,1007,-200,7,857,301,1699,96,1248,921,8.7,80.8,0.9096
1.1,868,-200,2.4,615,154,1095,120,752,551,4.3,36.6,0.3064
3.4,1285,-200,12.1,1052,465,605,158,1164,1967,5.1,58.4,0.517
1,913,-200,3.1,659,86,1010,55,1121,748,10.3,74.9,0.9362
2.4,-200,-200,-200,-200,381,-200,150,-200,-200,-200,-200,-200
4.2,1440,-200,20.5,1311,815,482,183,1476,2022,9.3,54.5,0.6415
1.7,1172,46,5.4,783,-200,1179,-200,1380,996,7.8,67.5,0.7173
-200,1025,-200,8.4,914,-200,856,-200,1605,1003,12.3,68,0.9722
0.5,864,-200,2.8,642,72,1288,69,1255,441,16.5,36.2,0.6752
3.5,1035,-200,14.7,1141,399,670,200,1018,1196,10.4,18,0.2269
0.5,878,21,0.6,457,12,1935,20,1158,344,9.9,66.8,0.8152
4.6,1408,808,24,1404,241,646,154,1972,1463,19.3,28.6,0.6357
2.2,1259,-200,9.1,944,268,631,111,1267,1622,8.9,70.4,0.8074
3,1091,-200,11.3,1025,533,666,93,1262,1130,6,83,0.78
1.1,837,-200,3.7,693,26,1096,7,1178,584,15.4,53.6,0.9326
2.4,1148,-200,15,1149,329,924,152,1473,1047,35.4,16.6,0.9385
3.2,1024,-200,14.3,1127,189,704,84,1346,943,14.8,37.5,0.6259
2.2,1157,-200,12.6,1069,274,737,120,1653,1100,32.1,33.5,1569
-200,910,-200,4,712,94,872,42,1341,836,19.6,66.9,15125
6.5,1728,-200,35.9,1683,623,419,188,2365,1861,25.4,47.9,15346
0.9,812,-200,3.9,704,55,1055,26,1044,520,17.5,33.7,0.6691
2.1,1215,-200,8.3,912,127,948,109,1547,993,14.2,58.3,0.938
1.6,856,-200,4.4,734,263,1041,121,853,781,12.5,24,0.3462
6.4,-200,-200,-200,-200,641,-200,168,-200,-200,-200,-200,-200
2.3,1318,141,11.5,1033,143,950,99,1675,1068,24.4,29.4,0.8848
0.4,734,-200,0.8,478,51,2294,39,805,378,11.7,38.1,0.5223
1.4,1058,92,6.3,824,95,993,99,1411,971,14.1,46,0.7363
2.3,1161,-200,10,979,267,758,115,1375,1132,16.7,57.3,10813
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
5,1529,836,27.7,1497,275,569,99,2278,1641,13.3,55.6,0.8453
0.2,918,-200,4.3,729,176,904,114,1014,639,9.4,53.6,0.6333
-200,951,-200,7.1,862,256,823,138,972,961,14.4,25.7,0.4193
1.1,948,-200,6.3,826,137,802,57,1382,897,19.3,65.5,1.45
1.2,900,-200,3.8,701,117,1955,76,1127,749,9.1,80,0.9299
0.4,704,-200,0.8,478,55,1498,41,821,348,10.4,37.4,0.4717
1.3,1009,-200,7,859,132,944,102,1420,1016,16,38.1,0.6879
3.4,1248,-200,16,1179,472,577,165,1259,1609,9.9,44,0.5381
2.5,1228,-200,13.9,1113,231,628,72,1719,1324,23.7,46.2,13376
1,850,-200,2.6,629,138,1076,96,847,597,10.7,34.4,0.4406
1.3,897,-200,6.8,849,157,891,90,1253,910,16.7,46.6,0.8793
1.5,1059,-200,5.2,773,233,767,157,1127,984,5.1,83.5,0.7416
1.8,1077,-200,9.6,964,163,749,93,1571,923,22.9,62,17127
2.5,1152,-200,11.6,1036,372,670,120,1206,1365,8.8,52.5,0.5969
2.8,1317,-200,15.7,1171,471,542,92,1727,1436,21.6,61.4,15696
-200,1188,-200,6.4,829,-200,930,-200,1540,785,15.3,60.8,10501
1.6,1000,-200,8.5,918,68,881,67,1661,802,17.5,63.9,12667
1.5,977,109,6.6,837,96,1038,80,1413,646,19.6,30.9,0.6968
0.6,844,-200,2.5,618,100,2095,63,1064,757,8.3,80.4,0.8861
-200,823,38,1.8,568,43,1366,57,1263,699,8.3,75.6,0.8302
-200,873,-200,2.1,592,108,1076,83,869,915,4.5,53.8,0.4572
-200,742,-200,0.9,489,19,1559,30,1048,403,14,33.7,0.5355
1,995,-200,3.5,680,135,879,109,904,1201,4.1,51.5,0.4263
1.3,963,-200,6.5,835,59,1029,68,1495,556,24.8,34.8,10716
0.5,881,-200,3.5,680,69,1175,58,1251,630,23.7,39.1,11289
3.5,1324,-200,14.1,1121,547,531,262,1399,1481,6,78,0.7345
3,1203,-200,10.3,988,412,658,113,1350,1315,10.2,78.4,0.9757
-200,1352,-200,26.4,1465,-200,491,-200,1998,1621,18.5,65.5,13787
2.7,1178,-200,9,939,573,640,244,1228,1165,4.1,83.9,0.6967
4.1,1239,-200,19.1,1272,214,748,144,1790,1380,25.2,24.3,0.7671
3.7,1184,-200,15,1148,496,651,174,1178,1389,2.2,58.1,0.4218
1,882,44,2.5,621,61,1346,56,1216,403,16.6,38.6,0.7236
3.6,1231,-200,20.3,1304,203,652,121,2029,1315,15.9,53.1,0.9529
-200,1915,-200,45.9,1889,1052,340,186,2603,2110,24.8,53.9,16683
1.6,1275,-200,8.8,930,215,649,106,1024,1617,5.3,50.7,0.4564
1.5,818,-200,4.3,725,246,1065,127,849,694,6.4,35.8,0.3471
2,1088,-200,6.9,851,349,766,109,1307,959,14,75.9,12064
0.8,1042,-200,3.6,688,196,814,115,935,1204,2.5,64.8,0.4807
2.1,1109,-200,7.1,863,360,737,208,960,1527,5.4,43.5,0.3922
2.5,1251,-200,15.5,1165,144,747,135,1774,975,30.4,24.7,10526
0.9,898,-200,2.9,646,189,1013,93,954,702,7,57.6,0.5784
-200,994,-200,8.1,903,-200,781,-200,1079,922,9.3,40.8,0.4781
2.8,1445,148,10.9,1009,176,878,114,1696,1355,16.9,46.1,0.8789
4,1294,-200,21.2,1330,676,535,193,1363,1725,11.4,28.7,0.3865
-200,1227,-200,14.9,1147,-200,612,-200,1707,1113,27.4,39.8,14318
3.8,1362,-200,17.4,1223,541,535,212,1597,1517,18.3,51,10586
1.7,1077,-200,8.5,920,169,778,99,1509,935,23.6,50,14383
1.8,1032,166,7.8,892,101,973,87,1457,756,20.6,30,0.7213
-200,1036,-200,4.7,746,-200,1034,-200,1364,993,12.3,57.6,0.8223
1.8,1040,-200,7.1,859,280,1705,107,1293,889,11.1,84.3,11137
3.5,1348,-200,22.2,1357,464,526,84,1833,1324,16,72.2,13077
2.1,1221,-200,8.9,935,352,642,153,1323,1144,14.5,57.5,0.944
1.1,911,-200,5.1,769,113,919,54,1340,791,18.9,60.7,1311
3.8,1332,-200,14.5,1132,645,522,269,1439,1352,3.9,83.9,0.6847
2.1,1202,-200,9.5,958,302,732,92,1330,1181,16,58.1,10482
1.3,898,-200,6.9,853,85,1066,56,1271,763,19.2,23.8,0.5235
0.5,839,-200,2.8,638,33,1171,44,1271,643,15.7,46.9,0.8329
1.9,1071,-200,9.4,955,232,940,103,1311,977,14.9,59.9,10063
-200,849,-200,1.6,552,93,1165,77,812,737,3.1,51,0.3947
2.1,1156,220,10.9,1009,145,875,118,1583,1204,23.8,30.2,0.8771
5.6,1747,899,32.5,1608,281,557,161,2335,1983,23.1,36.7,10244
0.5,868,-200,2.8,639,109,1093,55,1367,610,20.4,63,14946
7.3,1821,-200,35.4,1673,1201,371,215,2119,2201,13.6,71,11018
1.7,1092,-200,7,855,194,750,84,1231,1061,15,59.3,10045
0.5,859,-200,4.3,727,65,1120,84,1187,753,16.7,28.3,0.5316
0.6,910,-200,1.3,524,74,1102,69,802,600,6.4,42.7,0.4126
-200,1428,-200,23.6,1393,-200,490,-200,1976,1608,21.2,61.7,15309
2,1255,-200,9.6,963,126,781,122,1665,1024,18.9,52.2,11313
0.3,970,-200,5,763,163,917,116,930,1132,5.6,48,0.4412
1.5,962,-200,5.4,785,286,993,103,1161,870,15.5,51.7,0.9033
4.2,1171,-200,9.5,960,404,679,184,1121,1234,5.5,60.2,0.5458
0.5,907,-200,1,502,50,1129,49,947,399,3.9,81.5,0.6653
1.5,962,-200,6.6,841,252,827,158,901,821,11.5,22.1,0.2987
2.5,1160,-200,16.2,1185,396,873,168,1522,1162,35.1,17.5,0.9733
2.7,-200,-200,-200,-200,418,-200,185,-200,-200,-200,-200,-200
1.8,1078,-200,5.2,775,230,809,112,1012,1195,4.7,62.9,0.5424
1,907,-200,2.4,614,150,1052,120,782,627,5.1,37.9,0.3358
1.8,1163,128,8.5,919,128,922,84,1530,1076,11.1,50.5,0.6654
1.1,948,-200,4.8,754,64,1086,64,1436,602,24.4,32.7,0.9863
1.9,1044,53,6.4,829,133,1247,110,1378,832,7.7,59.7,0.6308
3.7,1382,588,19.7,1288,185,778,138,1799,1212,26.9,22.3,0.7792
1.3,-200,-200,-200,-200,159,-200,97,-200,-200,-200,-200,-200
1.4,1014,-200,7.2,864,167,745,56,1474,1097,16.9,75.4,14393
-200,879,-200,2.4,611,-200,1036,-200,1189,779,16.6,59.6,1117
4.2,1102,-200,17.4,1221,484,609,212,1136,1329,10.7,19.9,0.2547
2.9,-200,-200,-200,-200,510,-200,115,-200,-200,-200,-200,-200
-200,1391,-200,18.3,1249,-200,518,-200,1845,1399,26,46.4,15414
4.7,1495,-200,21.8,1345,866,467,147,1649,1853,10,82.5,1015
2.2,-200,-200,-200,-200,314,-200,100,-200,-200,-200,-200,-200
2,1169,202,6.8,850,88,906,79,1584,873,15.6,73.5,12953
3.4,1440,-200,19.9,1294,522,506,137,1879,1616,23.8,54.7,1587
3.6,1396,-200,16.5,1196,713,524,175,1492,1653,11.7,62.7,0.8586
0.7,848,-200,1.7,560,62,1206,44,1045,644,8.9,77.1,0.8804
-200,786,-200,2.2,600,-200,1164,-200,1132,511,14.8,57.9,0.9662
3.6,1365,-200,21.6,1341,543,549,96,2033,1518,21.6,67.7,17254
4.4,1377,-200,21.7,1342,786,499,206,1546,2006,12.9,54.1,0.8003
-200,1097,-200,6.5,833,-200,853,-200,1470,1015,24.8,48.2,14883
0.6,897,-200,1.7,563,23,1417,33,1355,472,16.3,57,10491
0.2,837,-200,2.7,634,41,1200,56,1150,669,15.5,32.2,0.5641
0.7,791,-200,3.9,704,166,1057,69,1154,748,11.9,62.7,0.8726
1.6,1195,-200,6.5,836,-200,987,-200,1554,885,15.2,57.9,0.9941
1.3,1024,91,4.7,747,105,1136,75,1382,897,9.7,58.6,0.7035
3.9,1625,-200,16.4,1191,229,733,139,1885,1442,17.1,51.3,0.9914
1.1,980,-200,5.7,800,100,863,79,1407,903,22.7,53.8,14666
0.3,848,-200,1.8,571,-200,1224,-200,1297,624,18.7,44.3,0.9453
-200,726,-200,0.7,466,-200,1485,-200,1066,408,14.3,58.4,0.9501
2.8,1329,-200,17.1,1214,216,700,148,1845,1581,26.5,27,0.9217
2.6,1048,-200,6.8,847,324,801,181,955,888,5.5,43.5,0.3963
3.5,980,-200,14.5,1132,460,742,151,1102,1125,12.8,21.7,0.3182
1.2,-200,-200,-200,-200,222,-200,83,-200,-200,-200,-200,-200
-200,1625,-200,32.5,1608,-200,601,-200,2271,1725,25.3,28.9,0.9151
0.3,864,-200,3.4,678,198,987,132,866,579,5.6,42.4,0.3884
0.8,840,-200,2.2,597,87,1081,76,766,432,8.5,30.4,0.3391
-200,1110,-200,7.9,896,305,737,175,1040,1276,8.1,41.2,0.448
6.2,1566,-200,26.8,1474,985,1049,174,1887,1681,12.3,79.7,11342
3.3,1452,283,18.3,1250,217,776,154,1868,1583,24.4,27.4,0.8231
0.5,918,-200,1,501,42,1148,40,881,420,8,54.7,0.5883
2.2,1175,-200,16.3,1188,213,790,137,1901,1251,20.9,43.6,10683
-200,1217,-200,12.8,1077,-200,603,-200,1628,1270,19,71.6,15549
0.9,904,-200,2.7,633,137,993,103,897,717,4.6,60.5,0.5173
0.8,954,-200,4.4,731,88,865,43,1360,839,18.2,70.3,14498
0.5,889,-200,4.9,760,195,968,120,919,983,5.3,48.7,0.4364
-200,1011,-200,9.2,947,-200,759,-200,1425,953,12.6,73.6,10699
-200,958,-200,1.8,571,64,998,54,1138,707,12.4,72.5,10411
2.8,1172,-200,11.1,1017,315,623,198,1185,1163,7.6,47.8,0.5013
3.2,1182,-200,15.8,1175,461,637,171,1363,1463,13.4,40.4,0.6178
-200,1105,-200,8.2,908,-200,900,-200,1566,923,16.5,52.8,0.986
-200,1052,-200,12.1,1053,-200,949,-200,1641,831,28.9,23.7,0.9285
5,1493,-200,21.5,1337,712,466,180,1638,1742,8.8,74.6,0.8434
1.8,1073,181,9.7,966,128,935,87,1537,805,16.6,36.7,0.6867
2.5,1192,-200,13,1085,266,617,79,1638,1170,26.6,42.5,14568
0.2,698,-200,0.4,424,20,1665,18,903,339,10.8,50.9,0.657
7.4,-200,-200,-200,-200,1037,-200,208,-200,-200,-200,-200,-200
1.7,1233,77,6.3,827,112,1218,98,1446,860,10.8,58.4,0.7552
1.4,938,-200,3.7,692,193,937,149,805,737,5.8,35.4,0.3286
0.1,858,-200,2.7,634,189,1053,130,868,566,4.3,50,0.4199
3.9,1112,-200,19,1267,659,671,162,1250,1307,11.1,24.8,0.3264
0.9,854,48,3.1,658,42,1409,46,1108,369,22,19,0.4969
1.6,-200,-200,-200,-200,108,-200,95,-200,-200,-200,-200,-200
3.3,1253,-200,16,1179,421,573,210,1268,1387,8.5,39,0.4336
2,-200,-200,-200,-200,220,-200,151,-200,-200,-200,-200,-200
2.4,888,-200,3.8,700,225,956,106,999,721,9.2,55.8,0.6479
0.4,844,-200,0.6,454,-200,1327,-200,908,385,2.5,86.6,0.6407
5,1477,-200,24.3,1412,733,450,196,1704,1748,10.3,66.3,0.8286
5.1,1558,-200,26.6,1469,336,525,121,2281,1758,18.8,52.4,11285
0.5,900,-200,4.8,751,197,891,129,913,637,4.9,45.3,0.3955
2,1132,118,8.7,927,128,944,100,1570,781,12,61.1,0.8537
2.7,1336,132,11.8,1043,256,935,96,1678,1192,6.5,71.6,0.6945
-200,967,-200,5.4,785,-200,879,-200,1326,766,14.5,81.3,13399
2.1,1149,205,9.3,952,144,845,108,1577,1204,13.5,54.1,0.8351
-200,1110,-200,13.3,1093,-200,961,-200,1661,1091,21.3,33,0.8284
1.3,1010,96,5.1,769,77,1110,69,1396,895,8.3,64.9,0.7124
2.2,1002,-200,10.3,989,279,840,99,1358,1011,17.8,36.5,0.7366
1.9,1052,-200,10.3,987,224,700,62,1556,1102,20,63.3,14672
1.5,1001,-200,5.3,777,171,859,99,954,1009,3.5,58.3,0.4636
3.1,1224,-200,11.9,1046,580,630,124,1476,1213,11.8,86.5,11981
1.2,944,-200,6.4,832,72,1072,81,1350,712,21.1,26.2,0.6481
-200,1160,-200,9.2,948,371,712,191,1072,1289,7.9,41.6,0.4459
0.6,804,-200,2.3,604,48,1366,50,1357,420,13.2,64.6,0.9774
1.4,1024,-200,9.2,945,302,729,185,1073,1026,5.3,44.4,0.397
1.3,1024,-200,6.2,822,277,800,70,1266,954,12.4,77.1,11072
3.2,1278,-200,16.1,1182,561,585,132,1734,1354,19.7,65.4,14854
1.6,-200,-200,-200,-200,398,-200,99,-200,-200,-200,-200,-200
1.4,942,98,6.9,852,89,1055,89,1318,540,21.4,22.7,0.5722
0.9,1039,-200,5.3,777,-200,778,-200,1031,1082,2.9,72.2,0.5523
5.5,1616,-200,22.4,1363,833,442,196,1701,1918,12.6,65.2,0.9474
1.4,925,-200,6.6,838,210,949,83,1324,728,25.4,34.8,11119
1.9,975,-200,5.5,787,223,1812,96,1238,844,11.7,77.8,10689
-200,1093,-200,6.6,837,-200,830,-200,1480,1047,22.1,55.3,14495
4.5,1507,-200,19.8,1292,1017,479,227,1379,2110,7.3,50.8,0.5226
6,1628,-200,29,1528,928,416,142,2081,1649,13.9,83.9,13284
3.4,1303,-200,17.6,1226,538,521,173,1554,1457,14.6,54,0.8946
0.5,869,-200,2.8,638,-200,1219,-200,1213,586,24.2,38.5,11491
2.8,1473,-200,14.3,1127,224,831,152,1752,1568,20.8,34.4,0.8365
0.7,923,-200,4.1,715,170,915,112,1015,646,8.7,55.1,0.6228
-200,982,-200,5.1,768,-200,850,-200,1416,835,21.2,61.5,15241
0.5,826,-200,1,504,-200,1250,-200,1204,385,24,45.5,13404
1.2,893,-200,3,653,152,987,102,845,550,3.4,46.6,0.3668
-200,1219,-200,11.8,1042,-200,699,-200,1750,1253,29,45.5,17976
0.9,838,-200,3.5,685,119,1176,54,1121,465,23.4,27.1,0.7681
2.9,1261,-200,17,1210,173,736,126,1769,1200,30.9,19.1,0.8394
5.1,1350,-200,20.3,1305,839,509,175,1383,1745,4.3,56.8,0.4768
1.8,1205,-200,7.7,888,256,647,116,1292,1187,12,71.9,10071
1.1,1006,89,4.3,729,65,1142,80,1370,795,14.5,49.4,0.8106
-200,753,-200,0.5,437,14,1904,19,1110,301,16.3,41,0.7513
2.5,1187,-200,13.9,1114,572,700,216,1193,1433,5.2,50.8,0.452
0.7,952,-200,3.7,695,56,910,39,1429,627,22.2,65.6,17355
1.8,1100,-200,9.1,944,-200,730,-200,1524,882,32.8,28.2,13842
1.4,908,-200,3,653,165,980,118,847,551,3.3,46.8,0.3671
1.6,961,-200,7.6,881,337,932,95,1417,901,22,47,12259
1.7,1096,-200,6.2,819,243,733,127,1238,904,16.5,50.8,0.9442
3.1,1461,424,14.3,1127,236,703,124,1836,1451,15.6,57.4,10075
2.1,1030,-200,12.3,1060,245,705,118,1588,852,35.5,21.2,12022
1.4,1203,-200,7.3,870,274,641,156,1103,1427,4.6,67.6,0.5778
-200,915,-200,3.4,674,-200,970,-200,1481,829,20.5,78,18636
2.2,933,-200,10.3,990,555,849,192,956,1104,14.8,17.9,0.2977
0.3,872,-200,3.6,689,142,970,107,866,631,6.6,43.2,0.4247
1.5,912,-200,4.3,730,274,959,157,893,821,7.7,39,0.4106
2.3,1132,-200,10.5,996,102,822,95,1564,1205,18.1,40.9,0.8441
0.8,848,-200,2.4,612,83,1169,62,852,703,4.8,49.9,0.4325
-200,892,-200,1.9,579,-200,1309,-200,1396,441,13.8,71.9,11312
2.8,1157,-200,14.5,1131,370,623,113,1675,1157,19.6,69.7,15675
-200,1518,-200,27.2,1483,-200,454,-200,2098,1666,20.8,65.1,15782
1.5,1015,-200,6.5,833,214,786,84,1400,868,16.9,81.4,1551
1.5,1097,148,9.4,956,139,827,68,1620,1047,12.9,66.5,0.9846
2.8,1496,-200,16.8,1205,172,822,169,1767,1347,27.1,23.1,0.818
5,1396,-200,24.6,1419,849,1104,145,1799,1547,9.5,78.3,0.9338
2,-200,-200,-200,-200,469,-200,111,-200,-200,-200,-200,-200
1.2,1069,-200,7.7,887,70,859,84,1542,1041,19.3,43,0.9535
3,-200,234,-200,-200,191,-200,127,-200,-200,-200,-200,-200
1.1,888,-200,2.4,611,150,1035,111,791,419,7.9,38.9,0.4141
5.5,1553,-200,31,1575,383,508,120,2423,1779,14.5,59.8,0.9795
1.1,952,-200,3.2,665,146,907,119,1007,703,4,79.3,0.6517
2.2,1210,-200,8.8,933,348,648,156,1327,1094,15.7,54.4,0.9616
2.5,1043,-200,12.5,1066,161,789,114,1692,1014,20.2,37.7,0.8833
3.1,1485,-200,17.6,1229,551,477,208,1450,1911,10,53.1,0.6495
1.1,1064,-200,4.3,728,115,1161,91,1461,842,13.5,58.4,0.896
0.6,814,-200,1.3,526,59,1228,56,740,352,8,32.9,0.353
-200,1354,-200,22.2,1358,-200,519,-200,1942,1403,15.6,77.1,13527
1.8,1127,-200,10.3,989,203,752,74,1724,1096,22.1,67.3,17671
0.1,909,-200,2.5,622,130,1046,89,992,730,5.6,69.5,0.6362
3.5,1312,-200,15.5,1164,790,570,333,1230,1761,8.5,39.7,0.4425
0.9,1041,60,3.5,683,73,1112,69,1398,899,13.9,59.6,0.9408
6.1,1746,824,24.2,1409,319,553,148,2119,1898,16.8,49.8,0.9446
-200,746,-200,0.9,493,17,1522,31,1063,435,17.5,29.1,0.5773
1.9,1071,176,9,940,111,994,93,1449,756,17.6,30.1,0.6013
-200,1323,-200,16.3,1190,-200,698,-200,1702,1479,28.7,30.3,11769
1.3,917,101,5.2,772,98,1098,78,1311,605,18.8,31.7,0.6821
-200,989,-200,5.6,793,-200,815,-200,1052,862,9.4,42.5,0.5038
-200,1121,-200,10.7,1003,-200,656,-200,1323,1058,14.3,48.6,0.79
0.4,669,-200,0.5,444,59,1664,41,791,304,10.8,35.4,0.4583
-200,930,-200,4.6,741,125,849,48,1392,843,19.6,71.3,1612
2.2,999,-200,5.1,771,235,864,127,1068,995,8.8,63.8,0.7236
6.5,1745,-200,38.9,1748,346,484,139,2605,2054,18.8,39.7,0.8547
3.5,1423,-200,14,1116,550,553,146,1531,1369,12.3,75.4,10768
1,938,70,3.9,706,47,1177,51,1320,642,13,47.9,0.7116
1.1,986,-200,3.8,700,133,883,80,1249,768,14,84.1,13389
1.7,1335,-200,13.9,1112,444,570,130,1331,1861,7.7,71.1,0.7503
0.6,820,-200,3.4,674,104,1024,64,1188,790,14,62.6,0.9948
1.2,1010,-200,3.1,661,142,881,82,1100,853,8,75,0.8098
1.3,1113,-200,5.2,776,193,828,114,1217,881,12,72.3,10095
5.1,1555,-200,23,1377,897,455,154,1834,1621,14.6,81.6,13448
6.3,1573,-200,28.3,1511,1044,531,172,1916,1927,13.8,68.5,10718
5.2,-200,-200,-200,-200,1089,-200,217,-200,-200,-200,-200,-200
4.6,1380,-200,15.5,1163,667,573,130,1547,1485,13.7,72.5,11326
1,-200,80,-200,-200,69,-200,83,-200,-200,-200,-200,-200
0.8,834,-200,6.1,817,178,1022,72,1408,774,21.4,52.1,13125
2.9,1283,-200,13.3,1093,373,581,129,1354,1356,11,67.1,0.8766
3.1,1375,-200,12.8,1076,495,555,180,1377,1599,12.9,59,0.8736
1.3,1020,70,4.3,727,81,1153,85,1391,631,9.3,75.2,0.8796
2.3,1269,-200,11.9,1047,144,809,114,1721,1080,22.6,39.3,1.06
4.8,1352,-200,17.9,1236,479,522,184,1659,1368,17.8,53.5,10833
6.6,1571,-200,30.3,1559,544,440,106,2277,1516,21.7,66.6,17077
0.5,933,40,1.5,547,25,1357,39,1336,542,15,59.2,10059
0.7,874,-200,4.1,715,-200,889,-200,1315,858,15.4,79,13735
0.5,795,-200,1,504,94,1258,79,840,682,2.6,58.6,0.4385
1.2,1026,-200,6.8,847,70,1010,73,1519,617,24.6,31.7,0.9647
0.5,826,-200,2.4,612,-200,1111,-200,1304,605,19.8,65.3,14894
1.2,981,-200,7.1,860,150,812,101,1298,1059,20.3,47.8,11281
2.5,1206,-200,12,1049,345,634,90,1484,1128,19.5,58.9,13195
1.5,1014,104,5.7,798,99,1083,106,1376,909,10.6,56.1,0.714
2.4,1124,-200,11,1013,114,849,104,1676,733,22.3,38.9,10324
1.7,1027,-200,8.8,933,224,806,85,1465,1050,22.2,48,12678
1.1,885,-200,4.8,753,147,878,49,1374,813,17.9,74.8,15219
3.2,1221,-200,13.2,1090,576,641,135,1489,1424,18.5,52.9,11174
2,1041,-200,8,898,130,922,97,1595,891,13.4,65.2,0.9996
0.7,891,-200,3.9,708,110,1005,51,1382,823,24.8,49,15092
2.7,1119,-200,8.2,908,387,735,167,1173,1197,8.8,65.5,0.7435
