@relation 'teste 02-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute CO(GT) numeric
@attribute PT08.S1(CO) numeric
@attribute NMHC(GT) numeric
@attribute C6H6(GT) numeric
@attribute PT08.S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08.S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08.S4(NO2) numeric
@attribute PT08.S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
-200,1128,-200,10,978,92,733,89,1683,1193,28.3,36.8,13906
3.3,1551,-200,20.2,1303,435,469,99,1520,2171,13.5,51.5,0.793
0.8,916,-200,4.7,748,40,878,49,1559,742,23.7,54.6,15823
0.6,955,-200,5.4,783,240,844,151,976,845,10,40.6,0.4971
1.3,891,-200,3.9,706,193,949,138,860,600,3.4,50.7,0.3991
0.5,887,-200,2.9,647,50,1046,61,1500,740,25.1,48,15115
0.9,861,-200,4.5,735,99,925,58,1287,789,16.9,72,13749
2,1135,-200,9.2,948,215,685,80,1569,992,17.6,80.5,16062
2.5,1133,-200,9.3,951,310,825,112,1156,1254,7.9,60.2,0.6432
1.3,1038,-200,5.2,773,67,749,61,1568,687,27.5,50.4,18274
0.7,865,-200,5,764,51,917,63,1430,826,21.3,46.5,11608
1.5,1047,-200,9.7,965,268,737,79,1606,1075,18.3,71,14807
-200,827,-200,1.9,577,-200,1138,-200,1143,640,19.2,50.3,11087
5.1,1581,-200,25.5,1442,933,435,202,1839,1966,14.2,66.8,1073
1.3,843,-200,6.4,830,89,995,72,1339,577,30.1,19.4,0.8157
3,1051,-200,15.3,1157,186,760,147,1787,963,28.6,22.3,0.859
4.2,1326,-200,28,1504,600,510,122,1968,1609,15.1,59,10086
-200,914,-200,4.5,739,-200,870,-200,1025,714,11.6,46.8,0.6397
3,1093,-200,14.5,1133,288,599,122,1708,1200,28,33,12264
3,1346,-200,18.2,1246,353,639,138,1907,1458,32.6,34.8,16872
2.2,1205,-200,10.7,1002,385,612,212,1299,1214,8.5,66.3,0.7387
2.5,1170,-200,15.6,1168,186,703,141,1949,1287,33.3,27.8,14013
1.3,1126,-200,5.2,775,236,760,101,1205,1019,11.7,69.8,0.9612
2.5,1110,-200,13.4,1098,365,882,153,1450,1009,34.9,18.4,10106
0.9,889,-200,2.9,646,131,2047,70,1163,743,12,77.4,10825
4.3,1440,-200,22.4,1362,532,486,117,1968,1496,21.6,68,17305
1.4,979,-200,5.9,805,-200,809,-200,1383,843,16.8,81.5,15418
0.8,855,-200,6,812,53,982,71,1416,508,32.4,20.5,0.9806
2.1,1062,-200,8.2,906,-200,724,-200,1305,1004,11.6,80.1,10899
1.9,1096,-200,8.8,931,228,766,121,1506,1019,24.7,46.4,14206
4.6,1464,-200,25.6,1444,565,475,85,2049,1625,19.7,68.9,15638
1.5,1029,-200,7.2,866,93,874,83,1651,727,31.1,32.4,14351
-200,1347,-200,16.2,1186,-200,560,-200,1713,1493,22.5,55.6,1499
1.9,1074,-200,9.2,946,219,767,93,1635,1079,23.1,62.8,17562
2.2,1050,-200,8.2,909,342,742,206,1055,993,4.1,49.8,0.4117
2.5,1228,-200,13.9,1113,231,628,72,1719,1324,23.7,46.2,13376
1.2,1003,-200,6.3,825,68,794,65,1716,801,26.7,60.6,20942
0.9,936,-200,4.4,730,48,864,38,1551,726,27.7,52.6,19202
3.5,1335,-200,21.6,1340,236,519,133,2141,1651,29,37.6,14866
3.2,1347,-200,19.5,1282,190,575,136,1996,1661,29.1,34.8,1.38
2,1154,-200,11.3,1026,505,773,208,1623,1212,32.6,31.8,15361
0.9,976,-200,6.6,840,180,844,50,1562,964,19.4,75.4,16802
-200,1029,-200,7.5,877,-200,807,-200,1489,776,30.4,29.8,12712
2.6,1271,-200,7.7,886,345,688,121,1321,1113,11.7,79.8,10964
0.4,939,-200,4.1,718,39,927,53,1395,826,21.3,45.5,11405
-200,1287,-200,12.3,1060,-200,716,-200,1595,1221,25.3,44.6,14161
0.1,987,-200,8.6,925,310,776,148,1016,1066,13.4,27.2,0.4157
-200,1421,-200,22.1,1354,279,545,194,2063,1854,33.9,26.8,1397
-200,968,-200,6.4,831,-200,810,-200,1425,961,20,63.1,14592
0.7,774,-200,2.1,591,64,1151,42,1044,533,16.1,49.8,0.9021
3.2,1330,-200,18.9,1264,323,586,146,1860,1362,31.5,34.9,15903
0.5,806,-200,2.4,615,21,1172,34,1525,543,16.6,80.2,15002
1.5,984,-200,8.7,929,83,917,84,1654,817,25.4,40.1,12822
4.3,1308,-200,20.3,1306,808,553,212,1471,1670,16.5,32.9,0.6127
1.7,1083,-200,9.3,951,223,880,131,1393,1054,25.1,35.7,11222
1.4,1057,-200,7.8,890,72,778,57,1701,801,31.4,40.7,18377
0.3,647,-200,0.3,412,39,1964,29,779,274,10.6,36.1,0.4624
-200,1051,-200,9.3,950,-200,715,-200,1644,748,31.5,34.4,15665
2.9,1252,-200,15.6,1168,193,557,107,1938,1352,28.1,47.4,17753
1.7,1192,-200,10.7,1004,159,665,91,1577,1176,21.1,64.7,15956
1.7,897,-200,6.7,845,322,942,135,943,787,7.8,36.8,0.3908
4.1,1291,-200,15.8,1174,465,567,91,1746,1341,21.7,67.3,17256
2.3,1434,-200,18,1239,530,506,223,1458,1835,12.1,55.3,0.7777
0.4,772,-200,2,584,19,1149,27,1414,566,22.7,59.2,16139
1.6,1107,-200,5.9,807,214,768,73,1546,836,21,76.8,18881
-200,1088,-200,6.6,839,-200,760,-200,1236,951,9.7,73.1,0.8772
5.8,1512,-200,26.4,1463,765,435,189,1720,1802,7.9,77.1,0.8223
0.1,1022,-200,7,857,244,770,133,1068,1088,15.8,33.8,0.6034
1.5,989,-200,10.3,990,113,822,138,1577,705,33.2,20.4,10195
-200,865,-200,3.8,697,-200,1002,-200,883,589,11.9,30.6,0.4264
2.7,1314,-200,12.6,1069,471,571,216,1271,1662,8.3,57.6,0.6304
0.7,930,-200,2.5,623,103,975,74,1215,720,13.9,85.1,13449
1.6,917,-200,3.9,708,248,972,163,787,670,5,31.1,0.273
4.8,1349,-200,14.6,1136,539,575,149,1299,1810,5.7,61.3,0.5657
4.1,1751,-200,18.5,1255,689,435,221,1541,2226,9.4,73.4,0.8662
-200,894,-200,4.9,761,36,862,48,1504,768,23,49.9,13849
-200,900,-200,5.2,773,-200,944,-200,1426,703,24.9,40.8,12696
1.2,982,-200,6.7,844,52,835,71,1567,638,33.9,32.3,16809
0.5,766,-200,0.5,448,33,1494,31,734,321,1,54.7,0.3657
-200,1056,-200,8.7,926,-200,748,-200,1643,702,37.9,25.7,16651
4.7,1383,-200,24.1,1406,502,824,176,1582,1678,29.9,22.3,0.9235
0.8,973,-200,6,810,-200,820,-200,1599,1002,25.8,46.6,15269
9.4,1816,-200,43.9,1851,1184,341,171,2405,2069,15.4,73,12688
1.2,1032,-200,7.6,883,106,718,42,1742,1051,23.4,65.7,1872
0.9,-200,-200,-200,-200,182,-200,94,-200,-200,-200,-200,-200
1.5,1016,-200,4.6,744,231,825,167,1053,1020,4.2,77.9,0.6479
3.4,1166,-200,18.9,1265,481,640,174,1570,1502,26.1,24.8,0.8283
-200,828,-200,2.6,627,146,1074,64,1103,748,11.9,71.4,0.9921
5.6,1441,-200,32.4,1606,348,503,159,2568,1786,25.5,43.1,13891
4.7,1282,-200,20.6,1312,568,551,177,1671,1312,12.9,68.8,10175
3.7,1283,-200,15,1149,586,587,235,1148,1799,6.3,39.4,0.3795
3.3,1385,-200,17.3,1218,399,478,135,1620,1494,13.4,68.1,10441
2.3,1255,-200,20.1,1301,784,571,224,1355,1750,7.3,50.6,0.5184
1,910,-200,4.6,743,54,1039,66,1282,500,39.7,13.5,0.965
-200,1253,-200,16.9,1206,291,540,52,1779,1579,18.4,77.9,16389
2.1,1113,-200,10,978,-200,705,-200,1538,946,36.6,22.6,13664
-200,976,-200,4.8,752,-200,876,-200,1561,545,36.8,30.5,18572
1.2,880,-200,2.8,641,215,1077,140,759,537,5.4,30.1,0.2726
0.9,1088,-200,7.1,862,93,786,102,1519,1110,25.7,34.8,11292
-200,1086,-200,13.6,1105,144,710,131,1682,1109,29.6,26.1,10682
2.2,1214,-200,10.9,1010,256,609,164,1282,1006,5.1,75,0.6646
3.3,1332,-200,18.1,1242,460,524,138,1716,1608,17.9,66.3,13499
3.2,-200,-200,-200,-200,446,-200,150,-200,-200,-200,-200,-200
-200,871,-200,2.6,628,-200,1118,-200,1228,557,16.5,68.5,12753
-200,1092,-200,8.7,928,-200,688,-200,1470,1139,22.4,58.3,1561
2.8,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.8,1086,-200,6.8,850,233,723,143,1072,901,8.9,45.5,0.5208
3.5,1355,-200,21.3,1333,590,741,157,1691,1605,25,28.9,0.9025
1.4,1052,-200,5.1,766,169,1031,81,1302,796,13.8,80.4,12621
4.1,1205,-200,19.9,1294,-200,579,-200,1744,1317,28.9,25.4,0.9933
2.9,1320,-200,17,1210,263,595,147,2052,1477,29.3,40,16082
6.3,1573,-200,28.3,1511,1044,531,172,1916,1927,13.8,68.5,10718
-200,1087,-200,9.3,950,-200,684,-200,1519,1049,18.4,74.5,15634
1.2,938,-200,2.8,639,104,1020,83,1059,777,9.7,70.9,0.8539
1.3,943,-200,5.3,777,-200,880,-200,1333,632,29.2,28.6,11423
1.6,1086,-200,8,901,343,715,103,1216,1055,7.7,76.8,0.8112
2.4,1305,-200,15.6,1167,297,586,98,1690,1301,28.5,39.4,15147
0.4,817,-200,0.7,462,89,1378,66,732,308,2.5,52.7,0.3908
0.6,854,-200,1.7,562,-200,1106,-200,1224,400,24.3,42.9,12906
0.5,836,-200,2.6,626,-200,1024,-200,1397,639,24.3,49,14666
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
-200,808,-200,1.4,534,-200,1243,-200,853,480,8.7,43.4,0.4905
1.4,1443,-200,16.9,1207,645,502,208,1431,1673,6.9,76.9,0.7682
2.9,1217,-200,11.6,1037,443,669,138,1167,1452,13.3,38.7,0.5867
1.7,1088,-200,9.1,945,-200,636,-200,1613,1165,22,55.4,14436
3.6,1512,-200,19.5,1282,450,498,95,1899,1554,26,48.2,1598
1.2,1040,-200,6.5,836,111,762,53,1423,974,20.3,62.5,1472
2,1076,-200,7.9,895,270,757,86,1492,939,19.3,70.4,15578
0.6,884,-200,4,709,43,1027,54,1442,556,25.7,37.9,12334
4.3,1492,-200,26.4,1463,527,460,138,1935,1632,24.2,44,13078
2.1,-200,-200,-200,-200,365,-200,108,-200,-200,-200,-200,-200
1.7,1101,-200,7.4,875,65,722,68,1748,927,31.6,43.6,19944
0.9,894,-200,5.6,794,179,889,71,1266,908,14.1,61.7,0.9844
2.1,1183,-200,7.9,896,456,673,205,1115,1140,6.9,48.8,0.4903
1,995,-200,3.5,680,135,879,109,904,1201,4.1,51.5,0.4263
4.8,1585,-200,19.3,1277,845,456,173,1567,1944,9.8,65.8,0.7967
0.4,785,-200,2.4,612,18,1054,27,1443,614,22.5,61.8,16654
-200,1281,-200,26.6,1469,287,491,136,2179,1669,24,36.6,10763
3.9,1328,-200,20.1,1300,654,499,301,1405,1672,4.4,61.1,0.5176
1.6,856,-200,4.4,734,263,1041,121,853,781,12.5,24,0.3462
1.3,1020,-200,7.1,860,93,864,74,1649,875,27,40.8,14286
2.8,1261,-200,18.6,1258,179,629,170,1813,1315,43.4,14.8,12882
-200,1650,-200,28.1,1506,-200,424,-200,2093,1955,23.8,59.9,17376
2.8,975,-200,9,938,367,874,147,989,928,9.6,29.6,0.3545
0.4,723,-200,1.5,544,-200,1274,-200,1315,584,18.8,51.1,1.1
5.8,1605,-200,32.3,1603,674,415,168,2199,1912,25.2,50.6,15989
5,1477,-200,27.9,1501,860,444,139,1972,1691,13.3,70.7,10749
-200,740,-200,1.1,506,-200,1333,-200,1074,469,14.9,56.4,0.9474
3.4,1347,-200,13,1084,560,582,174,1290,2004,8.3,58.2,0.6391
2.1,1062,-200,7.6,884,293,748,128,1062,1172,5.1,65.5,0.5811
3.5,1177,-200,20.5,1310,226,656,145,2011,1189,33.1,23.5,11673
-200,952,-200,4.1,717,64,879,89,1481,1164,23.4,47.4,13475
1.2,1058,-200,6.5,833,47,804,53,1623,626,38.3,27.1,1797
2,1042,-200,6.5,834,304,808,106,1267,914,12.4,77.5,11115
4,978,-200,11.5,1031,341,765,149,1066,968,7.9,37.1,0.3974
3.4,1301,-200,18.6,1256,164,593,144,1914,1382,33.3,29.9,15079
0.8,899,-200,1.8,572,98,1063,87,951,560,3.9,78.7,0.643
1.5,983,-200,8,901,187,954,96,1691,986,20.9,54.8,13387
2.9,1160,-200,16.9,1208,220,728,149,1925,1330,31.4,28.6,1298
1.6,1083,-200,7,856,252,720,148,1010,975,8.2,41.8,0.4563
1.9,1077,-200,6.9,852,325,773,108,1302,969,13.1,80.4,12038
1.9,1065,-200,11.7,1038,110,805,107,1763,1026,26.5,38.6,13154
-200,1052,-200,9.4,956,-200,675,-200,1581,987,25,47.6,14872
-200,942,-200,4,712,-200,979,-200,1303,734,17.2,66.7,12987
3.6,1424,-200,18.7,1260,-200,494,-200,1568,1442,5.7,79.7,0.734
-200,1215,-200,20.2,1303,220,694,97,2180,1358,20,57.4,13268
2.9,1102,-200,16.5,1195,196,690,149,1762,1325,28.5,27.8,10665
0.3,881,-200,2.8,638,139,990,106,910,583,3.5,60.3,0.4782
3.6,1312,-200,15.9,1177,439,711,141,1588,1261,13.7,70.9,11076
8,1744,-200,41,1793,820,352,136,2469,2007,20,68.6,15882
1.7,856,-200,6.2,821,239,937,111,1043,718,13.7,32.2,0.5032
0.7,925,-200,4.6,742,127,876,43,1381,842,18.1,72.1,14834
1.7,1005,-200,8.3,910,109,881,84,1670,751,28.4,34.4,1314
0.2,858,-200,2.7,633,97,1136,73,878,788,3.5,55.9,0.4431
-200,1017,-200,3.5,680,-200,996,-200,1421,729,27.8,49.4,18209
2,1016,-200,9.1,945,498,724,93,1147,1038,4,84.4,0.6943
1.4,930,-200,6.6,838,189,957,78,1319,680,27.7,28.1,10272
4.3,1525,-200,24.9,1427,439,450,104,2085,1577,23.6,62.2,17863
-200,946,-200,8,898,-200,816,-200,1377,827,18.4,51.6,10832
3.3,1201,-200,19.4,1279,309,683,100,2144,1338,19.5,57.7,12966
0.7,949,-200,1.6,552,98,1035,81,919,531,8.8,50.7,0.5752
2.7,1292,-200,14.7,1141,490,556,146,1498,1582,14.6,63.7,10508
3.6,1204,-200,13.2,1089,397,601,251,1335,1059,5.6,71.6,0.6556
0.8,953,-200,4.4,734,94,861,61,1401,825,17.4,81,16012
1.5,1037,-200,8.1,902,196,704,48,1481,984,17.5,76.6,15174
3.1,1181,-200,18.5,1255,332,632,106,2002,1334,18.2,55.8,11529
1.3,1076,-200,9.9,972,111,819,109,1525,923,41.8,15,11989
2.2,1123,-200,14.5,1134,169,711,92,1922,1170,20.8,52.6,12758
0.7,828,-200,3.1,660,156,1078,85,881,781,2.2,60.1,0.4361
0.4,1100,-200,12.2,1057,391,687,167,1126,1241,12.2,28.7,0.4077
1.7,1508,-200,18.2,1246,797,496,207,1498,1791,8.1,73.8,0.7968
0.5,809,-200,2.6,628,27,1127,42,1490,682,24,50.3,14811
1.7,1116,-200,9.3,952,62,702,66,1759,895,33.9,37.1,19264
0.6,865,-200,4.8,752,65,996,64,1451,837,21.3,42.3,10625
-200,959,-200,5.6,792,-200,913,-200,1315,717,17.1,58.7,11332
-200,1062,-200,12.3,1060,120,725,137,1601,830,38.6,16.1,10853
1.7,1077,-200,8.5,920,169,778,99,1509,935,23.6,50,14383
1.1,980,-200,5.7,800,100,863,79,1407,903,22.7,53.8,14666
1.4,919,-200,7.1,862,-200,851,-200,1293,697,31.6,20.8,0.9562
-200,1234,-200,16.8,1205,142,658,149,1781,1160,39.6,17,12064
1.6,-200,-200,-200,-200,72,-200,77,-200,-200,-200,-200,-200
4.1,1407,-200,19.8,1292,679,643,155,1638,1694,16.9,54.2,10371
2.9,1276,-200,14.6,1138,246,628,134,2021,1430,28.2,47.1,17752
2.4,-200,-200,-200,-200,325,-200,115,-200,-200,-200,-200,-200
-200,1626,-200,37.3,1713,395,412,166,2643,2176,27,38.7,1361
2.4,888,-200,3.8,700,225,956,106,999,721,9.2,55.8,0.6479
0.3,733,-200,2,588,-200,1281,-200,1394,589,18.6,52.7,11206
3.4,1256,-200,14.4,1130,636,616,162,1316,1311,7,56.3,0.566
0.9,913,-200,4.7,749,54,911,58,1535,742,28,43.4,16162
0.9,921,-200,3.1,655,178,1001,81,972,908,6.4,64.4,0.6204
-200,964,-200,8.6,923,87,834,92,1590,782,35.4,24.8,14017
1.5,1024,-200,7.6,882,77,791,87,1662,1072,25.3,47.6,1513
7.5,1553,-200,24.4,1414,760,455,193,1851,1682,17.7,56.6,1133
-200,916,-200,3.7,692,-200,986,-200,1287,683,14.5,82.1,13493
-200,1369,-200,20.3,1305,-200,513,-200,1851,1421,18.8,73.7,15785
2.5,1195,-200,10.4,992,387,632,141,1251,1295,11.6,54.1,0.7387
2.5,1188,-200,9,939,354,658,211,1234,1048,14.8,42.8,0.7182
1.7,1200,-200,11.2,1021,223,678,101,1510,1157,24.6,44.1,13477
-200,1019,-200,7,858,-200,989,-200,1270,631,33,21.3,10512
5.1,1535,-200,31.2,1578,583,440,150,2125,1921,25.7,45.6,1487
1.3,982,-200,6.8,850,217,888,79,1505,873,18.7,73.1,15608
2.9,1084,-200,16.7,1200,185,686,159,1753,1505,27.8,26.6,0.9748
1.5,1071,-200,7.6,882,154,745,68,1431,962,25,49.1,15295
3.7,1474,-200,21.1,1326,505,485,134,1943,1610,23.5,56.2,16048
-200,960,-200,7.1,860,83,887,95,1417,559,34.8,19.5,10667
1.5,1065,-200,9.7,968,428,808,196,1059,1249,4.9,53,0.4629
2.4,1310,-200,16.5,1194,266,538,83,1781,1487,24.4,55.4,16712
3.2,1253,-200,13.7,1108,478,633,156,1253,1494,15.1,37.4,0.6374
1.2,883,-200,3.1,659,216,943,122,842,527,2.7,49.4,0.3714
1.3,901,-200,2.2,599,147,1023,109,825,515,3.8,46.5,0.3762
0.6,768,-200,3.3,671,79,1128,46,1153,700,13.6,57.6,0.8941
1.4,1126,-200,7.7,886,316,713,98,1225,1158,8.5,81.1,0.8989
1.6,957,-200,7.4,875,172,891,102,1525,871,25.7,33,10763
4.1,1413,-200,17.7,1231,460,520,117,1853,1415,21.6,67.7,17228
1.8,1108,-200,8.7,927,380,718,86,1315,1106,9.5,80.3,0.9532
-200,730,-200,0.8,483,-200,1434,-200,1065,438,15.2,54.7,0.9394
1.8,1110,-200,11.2,1021,119,820,96,1724,971,32.3,23.6,11271
2.5,1063,-200,11.7,1040,341,739,101,1413,1166,15.5,52.2,0.9136
3.3,1234,-200,12.1,1053,364,639,133,1476,1114,21.5,43.1,10919
1.2,925,-200,5.1,768,119,987,70,1289,541,31.1,26.1,1163
0.5,920,-200,1.1,506,61,1142,56,905,453,7.8,55.7,0.5914
0.9,965,-200,6.1,818,35,844,47,1681,777,26.8,52.4,18141
0.5,787,-200,0.5,446,-200,1395,-200,657,310,4,36.4,0.2989
1.1,919,-200,7.5,880,70,915,86,1628,1013,24.2,39.5,11764
-200,1189,-200,11,1014,-200,641,-200,1553,1249,22.7,55.8,15218
-200,1091,-200,8.6,925,-200,701,-200,1753,1058,29.7,50.5,20767
0.5,737,-200,0.7,468,50,1481,40,869,395,10.7,41.8,0.536
2.9,1139,-200,11.5,1031,652,649,170,1181,1388,12.4,37.1,0.5329
-200,1052,-200,8.2,906,-200,832,-200,1516,803,34,33.6,17591
2.9,1201,-200,17.5,1224,265,701,146,1987,1532,25.1,43,13488
-200,811,-200,3,653,-200,1120,-200,1336,423,31,28.9,1277
-200,1140,-200,14,1117,-200,711,-200,1690,1046,33.2,33.8,1.69
3.8,1273,-200,15.3,1159,470,645,187,1704,1341,26.2,42.5,1423
0.7,841,-200,4,711,25,956,42,1367,685,27.8,35.2,12968
1.7,1070,-200,8.1,905,88,745,98,1702,846,28.1,50.6,18969
1.5,1088,-200,9.2,948,69,743,77,1667,766,30.7,38.7,1678
1.3,1259,-200,15.1,1152,565,610,196,1165,1569,8.2,36.8,0.4016
2.2,1259,-200,9.1,944,268,631,111,1267,1622,8.9,70.4,0.8074
1.5,1019,-200,8.3,913,78,840,94,1428,759,36.9,17.2,10576
-200,1125,-200,9.3,952,-200,646,-200,1690,995,25.3,52.9,16765
1.2,1001,-200,6.6,838,56,801,73,1614,668,32,38.2,1788
1.7,1121,-200,10.9,1012,254,650,80,1436,1060,18.4,61.3,12854
4.4,1345,-200,20.4,1306,489,587,188,1806,1416,27.5,38.1,13756
1.5,997,-200,6.3,825,226,790,139,948,852,9.6,31.3,0.3763
2.2,949,-200,9.7,965,349,860,138,1041,892,8.7,33.7,0.379
1.8,1160,-200,11.7,1040,122,720,108,1810,961,35.6,27.2,15557
3.9,1252,-200,18,1240,678,564,178,1614,1277,13.2,68.4,10346
1.2,1066,-200,6.6,839,47,740,49,1700,993,27.2,59.1,20997
3.5,1183,-200,14.2,1122,464,897,143,1476,1215,12.6,62,0.9027
-200,924,-200,3.3,673,-200,960,-200,1522,520,35,35.5,1962
1.4,960,-200,5.4,784,219,842,149,868,643,12,21.9,0.3069
0.5,801,-200,0.6,454,51,1374,44,727,348,3,43.4,0.3337
1.1,915,-200,3,653,169,973,94,905,901,2.6,63.2,0.4721
4.1,1292,-200,13,1085,577,620,132,1438,1390,10.3,75.1,0.9399
2.4,1087,-200,14.1,1121,429,711,134,1177,1209,10.7,34.2,0.439
2.7,1240,-200,15.1,1152,352,575,94,1699,1278,25.6,46.2,14903
-200,944,-200,7.8,891,-200,1016,-200,1593,844,22.1,43.9,11521
-200,1038,-200,8.2,906,66,808,86,1567,747,38.3,24.5,1622
0.9,868,-200,5.1,771,51,840,43,1608,860,22.9,62.6,17253
1.1,866,-200,2.4,613,124,1075,97,810,579,3.3,47.4,0.3716
1.8,1143,-200,7.8,890,224,744,71,1578,848,20.8,73.1,17695
-200,1021,-200,10.6,1001,-200,731,-200,1415,971,14.7,57.8,0.9626
1.6,917,-200,8.3,910,252,886,95,1275,744,21.9,30.7,0.7961
4.9,1479,-200,26.4,1465,712,471,131,2018,1572,13.4,74.4,11407
1,-200,-200,-200,-200,63,-200,59,-200,-200,-200,-200,-200
3.3,1258,-200,18.7,1261,406,514,96,1940,1603,26.2,45,15098
3.7,-200,-200,-200,-200,613,-200,177,-200,-200,-200,-200,-200
-200,927,-200,8.1,905,-200,1016,-200,1554,711,27,29.6,10419
-200,1029,-200,5.6,791,-200,855,-200,1567,651,33.3,33.1,16642
4.5,1501,-200,22.6,1367,766,465,174,1558,1856,7.2,62.2,0.6351
1,901,-200,4.8,754,139,936,62,1351,854,16.8,66.8,12721
-200,1050,-200,11.7,1039,108,756,129,1558,734,38.5,16.5,11037
4.2,1523,-200,24.9,1428,603,458,116,2114,1363,20.2,86.5,20224
-200,1271,-200,20.4,1308,-200,517,-200,2007,1411,25.7,50.6,16475
2.6,1072,-200,14.1,1120,124,711,100,1838,1045,23.7,46,13346
4.5,1495,-200,26.4,1465,597,451,158,2043,1786,24.9,48.3,14942
1.9,1236,-200,8.1,901,262,628,128,1311,1108,16.9,50.9,0.9714
2.2,1046,-200,7.8,890,300,791,142,1109,1195,10.7,47.5,0.6108
2.5,1106,-200,7.8,891,320,708,191,1058,1025,7.4,46.9,0.4854
-200,751,-200,0.4,424,29,1583,29,726,303,5.5,42.4,0.3867
2.3,1144,-200,11.9,1046,-200,682,-200,1564,879,40.7,17,12793
5.6,1464,-200,24.7,1421,611,457,227,1542,1746,6.6,43.4,0.4241
4.1,1157,-200,12.4,1063,491,905,160,1394,1223,10.7,73.9,0.9502
1.5,1043,-200,5.9,805,-200,798,-200,1155,992,9.1,72.9,0.8429
1.1,840,-200,3.1,661,185,1016,125,757,435,4,36.8,0.3016
2.6,982,-200,10.7,1003,498,1037,189,1117,1072,17.2,22.4,0.4354
-200,1076,-200,10.1,982,96,799,123,1523,748,40.5,14.9,1111
0.9,1197,-200,6.6,840,232,712,124,1298,974,9.5,83.8,0.9972
3,1121,-200,17.1,1214,232,707,154,1912,1120,31.4,25.3,11444
3.8,1284,-200,18.3,1249,363,582,167,1842,1300,24.6,54,16461
-200,854,-200,3.5,684,-200,1020,-200,1294,456,32.7,22.8,11069
1.5,1054,-200,10.4,992,302,715,180,1092,1051,7.8,39.7,0.4206
0.6,811,-200,3,651,35,1097,46,1442,579,21.9,50.7,13138
-200,1042,-200,8.8,932,-200,752,-200,1530,717,33.6,25.7,13101
0.7,897,-200,4.6,745,50,968,77,1461,807,23.4,40.6,11571
2.9,1236,-200,20,1297,93,542,27,1997,1321,21.6,57.2,14607
-200,887,-200,4.8,754,32,1164,30,1523,560,30.9,30.7,13493
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
1.4,1004,-200,4.8,753,181,879,106,942,1036,4.2,57.1,0.4759
-200,1093,-200,6.6,837,-200,830,-200,1480,1047,22.1,55.3,14495
1.4,1058,-200,7.4,875,151,756,70,1421,877,24.8,47.9,14819
1.9,1084,-200,10.3,990,148,734,116,1633,1284,25,38.3,1198
-200,1204,-200,13.9,1114,-200,686,-200,1807,1092,24.8,61.6,19067
2.1,1081,-200,10.2,983,145,703,64,1546,1079,27.3,38.3,13669
1.4,1033,-200,7,856,60,774,62,1736,769,27.4,59.4,21395
2.2,-200,-200,-200,-200,271,-200,131,-200,-200,-200,-200,-200
9.1,1701,-200,36.3,1692,1220,402,252,1832,2415,6.2,56.9,0.5419
1.5,1120,-200,6.4,829,196,725,111,1259,910,16.3,51.9,0.9535
6.3,1408,-200,28,1502,692,640,178,1843,1598,11.6,64.3,0.8789
-200,830,-200,2.9,644,17,1235,23,1487,524,19.6,68.4,15443
1,923,-200,5,765,47,952,63,1508,786,26.7,40,13754
1.7,905,-200,8.8,931,124,876,90,1460,776,28.3,21.3,0.8054
0.9,866,-200,4.1,717,-200,909,-200,1328,827,17.2,71.7,1394
1.9,999,-200,5.6,793,204,817,110,1242,898,16.1,59.5,10811
2.7,1118,-200,7.1,863,326,680,208,1194,1083,5.6,74,0.6808
4.4,1423,-200,25,1429,649,467,88,1998,1631,16.3,74.3,13644
1.4,920,-200,5.4,783,74,1046,70,1550,588,24.5,38.4,11669
3.2,1474,-200,19,1268,583,502,136,1677,1503,12.1,67.6,0.95
-200,1058,-200,14.5,1134,-200,855,-200,1797,1034,24.1,34.8,10333
1.5,1074,-200,7.6,884,63,764,57,1726,838,28.1,54.1,2029
2,1083,-200,13.4,1097,117,765,125,1810,847,37.6,21.1,13478
1.9,1072,-200,7.5,880,224,767,80,1318,928,18,60.4,12331
0.9,776,-200,1.9,580,122,1183,90,655,402,1.1,35.4,0.2382
1,850,-200,2.6,629,138,1076,96,847,597,10.7,34.4,0.4406
5.4,1417,-200,24.1,1407,1110,490,190,1709,1488,10.2,82.3,10253
1.8,1111,-200,7.7,887,244,720,92,1262,1132,14.6,60.6,10033
1.1,959,-200,6.8,848,91,859,84,1572,739,25,41.6,1301
0.8,860,-200,2.4,616,104,1105,76,873,754,10.5,37.8,0.4799
0.9,914,-200,2.9,644,-200,972,-200,832,922,2.6,48.8,0.3658
1.7,1096,-200,11.6,1036,254,635,168,1043,1127,11.5,39.6,0.5372
6.4,1676,-200,30.7,1568,866,444,170,1983,2096,15.6,64.9,11396
0.9,865,-200,5.4,783,86,893,68,1446,838,21.3,47,11793
-200,809,-200,3.2,664,-200,1061,-200,1323,459,26.8,35,12175
1.7,1016,-200,6.7,845,270,771,134,987,818,11.3,31.7,0.4249
1.8,1010,-200,9,940,329,759,124,960,1027,14.5,18,0.2956
